Site Name,WETLAND11,WETLAND11,WETLAND11
Isco Quantity,Flow Rate,Velocity,Level
Label,CalcFlow 1,Velocity,Level
Units,m3s,m/s,m
Resolution, 0.1 , 0.1 , 0.1 
Significant Digits,0,0,0

4/3/2020 7:40:00 AM,0.057,0.047,0.432
4/3/2020 7:45:00 AM,0.052,0.043,0.432
4/3/2020 7:50:00 AM,0.056,0.046,0.432
4/3/2020 7:55:00 AM,0.055,0.045,0.431
4/3/2020 8:00:00 AM,0.048,0.039,0.432
4/3/2020 8:05:00 AM,0.053,0.044,0.432
4/3/2020 8:10:00 AM,0.051,0.042,0.430
4/3/2020 8:15:00 AM,0.019,0.015,0.431
4/3/2020 8:20:00 AM,0.052,0.043,0.431
4/3/2020 8:25:00 AM,0.016,0.013,0.432
4/3/2020 8:30:00 AM,0.061,0.050,0.432
4/3/2020 8:35:00 AM,0.047,0.038,0.432
4/3/2020 8:40:00 AM,0.059,0.048,0.432
4/3/2020 8:45:00 AM,0.056,0.046,0.431
4/3/2020 8:50:00 AM,0.048,0.039,0.432
4/3/2020 8:55:00 AM,0.053,0.044,0.432
4/3/2020 9:00:00 AM,0.051,0.042,0.432
4/3/2020 9:05:00 AM,0.057,0.047,0.432
4/3/2020 9:10:00 AM,0.059,0.048,0.431
4/3/2020 9:15:00 AM,0.059,0.048,0.432
4/3/2020 9:20:00 AM,0.055,0.045,0.432
4/3/2020 9:25:00 AM,0.056,0.046,0.432
4/3/2020 9:30:00 AM,0.063,0.052,0.432
4/3/2020 9:35:00 AM,0.064,0.053,0.431
4/3/2020 9:40:00 AM,0.061,0.050,0.431
4/3/2020 9:45:00 AM,0.057,0.047,0.430
4/3/2020 9:50:00 AM,0.058,0.047,0.431
4/3/2020 9:55:00 AM,0.065,0.053,0.431
4/3/2020 10:00:00 AM,0.053,0.044,0.431
4/3/2020 10:05:00 AM,0.054,0.044,0.431
4/3/2020 10:10:00 AM,0.059,0.049,0.431
4/3/2020 10:15:00 AM,0.066,0.054,0.431
4/3/2020 10:20:00 AM,0.059,0.049,0.431
4/3/2020 10:25:00 AM,0.053,0.044,0.431
4/3/2020 10:30:00 AM,0.055,0.045,0.431
4/3/2020 10:35:00 AM,0.060,0.050,0.431
4/3/2020 10:40:00 AM,0.052,0.043,0.431
4/3/2020 10:45:00 AM,0.048,0.040,0.431
4/3/2020 10:50:00 AM,0.054,0.044,0.431
4/3/2020 10:55:00 AM,0.060,0.050,0.429
4/3/2020 11:00:00 AM,0.053,0.044,0.429
4/3/2020 11:05:00 AM,0.061,0.050,0.429
4/3/2020 11:10:00 AM,0.054,0.045,0.430
4/3/2020 11:15:00 AM,0.058,0.048,0.431
4/3/2020 11:20:00 AM,0.052,0.043,0.431
4/3/2020 11:25:00 AM,0.055,0.045,0.431
4/3/2020 11:30:00 AM,0.055,0.045,0.429
4/3/2020 11:35:00 AM,0.052,0.043,0.430
4/3/2020 11:40:00 AM,0.063,0.052,0.431
4/3/2020 11:45:00 AM,0.056,0.047,0.429
4/3/2020 11:50:00 AM,0.055,0.045,0.431
4/3/2020 11:55:00 AM,0.052,0.043,0.429
4/3/2020 12:00:00 PM,0.051,0.043,0.428
4/3/2020 12:05:00 PM,0.054,0.045,0.428
4/3/2020 12:10:00 PM,0.054,0.044,0.430
4/3/2020 12:15:00 PM,0.053,0.044,0.430
4/3/2020 12:20:00 PM,0.059,0.049,0.429
4/3/2020 12:25:00 PM,0.015,0.012,0.427
4/3/2020 12:30:00 PM,0.053,0.044,0.429
4/3/2020 12:35:00 PM,0.057,0.047,0.428
4/3/2020 12:40:00 PM,0.061,0.050,0.429
4/3/2020 12:45:00 PM,0.018,0.015,0.430
4/3/2020 12:50:00 PM,0.055,0.046,0.429
4/3/2020 12:55:00 PM,0.003,0.002,0.429
4/3/2020 1:00:00 PM,0.050,0.041,0.430
4/3/2020 1:05:00 PM,0.048,0.040,0.428
4/3/2020 1:10:00 PM,0.053,0.044,0.428
4/3/2020 1:15:00 PM,0.053,0.044,0.430
4/3/2020 1:20:00 PM,0.049,0.041,0.428
4/3/2020 1:25:00 PM,0.048,0.040,0.429
4/3/2020 1:30:00 PM,0.048,0.040,0.429
4/3/2020 1:35:00 PM,0.053,0.044,0.428
4/3/2020 1:40:00 PM,0.053,0.044,0.429
4/3/2020 1:45:00 PM,0.047,0.039,0.429
4/3/2020 1:50:00 PM,0.049,0.041,0.427
4/3/2020 1:55:00 PM,0.053,0.044,0.429
4/3/2020 2:00:00 PM,0.046,0.038,0.430
4/3/2020 2:05:00 PM,0.050,0.041,0.428
4/3/2020 2:10:00 PM,0.046,0.038,0.430
4/3/2020 2:15:00 PM,0.052,0.043,0.431
4/3/2020 2:20:00 PM,0.058,0.048,0.429
4/3/2020 2:25:00 PM,0.061,0.050,0.431
4/3/2020 2:30:00 PM,0.055,0.046,0.430
4/3/2020 2:35:00 PM,0.048,0.040,0.430
4/3/2020 2:40:00 PM,0.051,0.042,0.430
4/3/2020 2:45:00 PM,0.050,0.041,0.431
4/3/2020 2:50:00 PM,0.065,0.053,0.429
4/3/2020 2:55:00 PM,-0.809,-0.668,0.429
4/3/2020 3:00:00 PM,0.051,0.042,0.432
4/3/2020 3:05:00 PM,0.056,0.046,0.430
4/3/2020 3:10:00 PM,0.051,0.042,0.431
4/3/2020 3:15:00 PM,0.050,0.041,0.432
4/3/2020 3:20:00 PM,0.051,0.042,0.430
4/3/2020 3:25:00 PM,0.051,0.042,0.431
4/3/2020 3:30:00 PM,0.051,0.042,0.430
4/3/2020 3:35:00 PM,0.055,0.045,0.431
4/3/2020 3:40:00 PM,0.053,0.044,0.431
4/3/2020 3:45:00 PM,0.046,0.038,0.430
4/3/2020 3:50:00 PM,0.058,0.048,0.431
4/3/2020 3:55:00 PM,0.044,0.037,0.430
4/3/2020 4:00:00 PM,0.055,0.045,0.430
4/3/2020 4:05:00 PM,0.052,0.043,0.430
4/3/2020 4:10:00 PM,0.052,0.043,0.430
4/3/2020 4:15:00 PM,0.051,0.042,0.429
4/3/2020 4:20:00 PM,0.052,0.043,0.429
4/3/2020 4:25:00 PM,0.053,0.044,0.427
4/3/2020 4:30:00 PM,0.048,0.040,0.429
4/3/2020 4:35:00 PM,0.049,0.041,0.427
4/3/2020 4:40:00 PM,0.051,0.043,0.428
4/3/2020 4:45:00 PM,0.054,0.045,0.428
4/3/2020 4:50:00 PM,0.053,0.044,0.429
4/3/2020 4:55:00 PM,0.050,0.042,0.427
4/3/2020 5:00:00 PM,0.049,0.041,0.427
4/3/2020 5:05:00 PM,0.027,0.022,0.430
4/3/2020 5:10:00 PM,0.046,0.038,0.428
4/3/2020 5:15:00 PM,0.052,0.044,0.427
4/3/2020 5:20:00 PM,0.049,0.041,0.427
4/3/2020 5:25:00 PM,0.054,0.045,0.428
4/3/2020 5:30:00 PM,0.050,0.041,0.428
4/3/2020 5:35:00 PM,0.049,0.041,0.426
4/3/2020 5:40:00 PM,0.047,0.039,0.428
4/3/2020 5:45:00 PM,0.058,0.048,0.427
4/3/2020 5:50:00 PM,0.050,0.042,0.426
4/3/2020 5:55:00 PM,0.047,0.040,0.426
4/3/2020 6:00:00 PM,0.049,0.041,0.427
4/3/2020 6:05:00 PM,0.049,0.041,0.425
4/3/2020 6:10:00 PM,0.051,0.043,0.424
4/3/2020 6:15:00 PM,0.054,0.046,0.425
4/3/2020 6:20:00 PM,0.050,0.042,0.425
4/3/2020 6:25:00 PM,0.044,0.037,0.426
4/3/2020 6:30:00 PM,0.047,0.040,0.425
4/3/2020 6:35:00 PM,0.047,0.040,0.426
4/3/2020 6:40:00 PM,0.047,0.040,0.425
4/3/2020 6:45:00 PM,0.054,0.046,0.424
4/3/2020 6:50:00 PM,0.052,0.044,0.423
4/3/2020 6:55:00 PM,0.051,0.043,0.424
4/3/2020 7:00:00 PM,0.051,0.043,0.426
4/3/2020 7:05:00 PM,0.045,0.037,0.426
4/3/2020 7:10:00 PM,0.054,0.046,0.425
4/3/2020 7:15:00 PM,0.043,0.036,0.423
4/3/2020 7:20:00 PM,0.046,0.038,0.426
4/3/2020 7:25:00 PM,0.047,0.039,0.426
4/3/2020 7:30:00 PM,0.045,0.038,0.425
4/3/2020 7:35:00 PM,0.052,0.044,0.424
4/3/2020 7:40:00 PM,0.048,0.041,0.424
4/3/2020 7:45:00 PM,0.054,0.046,0.425
4/3/2020 7:50:00 PM,0.051,0.043,0.424
4/3/2020 7:55:00 PM,0.049,0.041,0.423
4/3/2020 8:00:00 PM,0.045,0.038,0.425
4/3/2020 8:05:00 PM,0.045,0.037,0.425
4/3/2020 8:10:00 PM,0.049,0.042,0.422
4/3/2020 8:15:00 PM,0.058,0.049,0.425
4/3/2020 8:20:00 PM,0.054,0.046,0.425
4/3/2020 8:25:00 PM,0.051,0.044,0.423
4/3/2020 8:30:00 PM,0.048,0.041,0.422
4/3/2020 8:35:00 PM,0.043,0.037,0.423
4/3/2020 8:40:00 PM,0.049,0.041,0.423
4/3/2020 8:45:00 PM,0.050,0.042,0.425
4/3/2020 8:50:00 PM,0.050,0.043,0.422
4/3/2020 8:55:00 PM,0.052,0.044,0.424
4/3/2020 9:00:00 PM,0.018,0.015,0.423
4/3/2020 9:05:00 PM,0.044,0.037,0.423
4/3/2020 9:10:00 PM,0.053,0.045,0.422
4/3/2020 9:15:00 PM,0.049,0.041,0.425
4/3/2020 9:20:00 PM,0.047,0.040,0.425
4/3/2020 9:25:00 PM,0.047,0.040,0.424
4/3/2020 9:30:00 PM,0.047,0.040,0.424
4/3/2020 9:35:00 PM,0.050,0.042,0.423
4/3/2020 9:40:00 PM,0.042,0.036,0.425
4/3/2020 9:45:00 PM,0.048,0.041,0.424
4/3/2020 9:50:00 PM,0.048,0.041,0.422
4/3/2020 9:55:00 PM,0.048,0.041,0.422
4/3/2020 10:00:00 PM,0.048,0.041,0.423
4/3/2020 10:05:00 PM,0.051,0.044,0.422
4/3/2020 10:10:00 PM,0.044,0.037,0.423
4/3/2020 10:15:00 PM,0.048,0.041,0.422
4/3/2020 10:20:00 PM,0.052,0.044,0.423
4/3/2020 10:25:00 PM,0.050,0.043,0.423
4/3/2020 10:30:00 PM,0.043,0.037,0.424
4/3/2020 10:35:00 PM,0.046,0.039,0.423
4/3/2020 10:40:00 PM,0.046,0.039,0.423
4/3/2020 10:45:00 PM,0.054,0.046,0.422
4/3/2020 10:50:00 PM,0.046,0.039,0.424
4/3/2020 10:55:00 PM,0.050,0.042,0.422
4/3/2020 11:00:00 PM,0.047,0.040,0.422
4/3/2020 11:05:00 PM,0.041,0.035,0.423
4/3/2020 11:10:00 PM,0.047,0.040,0.424
4/3/2020 11:15:00 PM,0.046,0.040,0.421
4/3/2020 11:20:00 PM,0.041,0.035,0.422
4/3/2020 11:25:00 PM,0.047,0.040,0.424
4/3/2020 11:30:00 PM,0.043,0.037,0.423
4/3/2020 11:35:00 PM,0.045,0.038,0.421
4/3/2020 11:40:00 PM,0.043,0.037,0.424
4/3/2020 11:45:00 PM,0.043,0.037,0.424
4/3/2020 11:50:00 PM,0.042,0.035,0.424
4/3/2020 11:55:00 PM,0.042,0.035,0.424
4/4/2020 12:00:00 AM,0.044,0.037,0.422
4/4/2020 12:05:00 AM,0.040,0.034,0.423
4/4/2020 12:10:00 AM,0.039,0.034,0.422
4/4/2020 12:15:00 AM,0.046,0.039,0.421
4/4/2020 12:20:00 AM,0.046,0.039,0.423
4/4/2020 12:25:00 AM,0.042,0.036,0.423
4/4/2020 12:30:00 AM,0.042,0.036,0.423
4/4/2020 12:35:00 AM,0.046,0.040,0.420
4/4/2020 12:40:00 AM,0.045,0.038,0.423
4/4/2020 12:45:00 AM,0.038,0.032,0.423
4/4/2020 12:50:00 AM,0.044,0.037,0.422
4/4/2020 12:55:00 AM,0.041,0.035,0.423
4/4/2020 1:00:00 AM,0.041,0.035,0.422
4/4/2020 1:05:00 AM,0.040,0.034,0.423
4/4/2020 1:10:00 AM,0.034,0.029,0.423
4/4/2020 1:15:00 AM,0.040,0.034,0.421
4/4/2020 1:20:00 AM,0.046,0.040,0.420
4/4/2020 1:25:00 AM,0.038,0.032,0.422
4/4/2020 1:30:00 AM,0.038,0.032,0.422
4/4/2020 1:35:00 AM,0.043,0.037,0.422
4/4/2020 1:40:00 AM,0.039,0.034,0.422
4/4/2020 1:45:00 AM,0.039,0.033,0.422
4/4/2020 1:50:00 AM,0.053,0.045,0.422
4/4/2020 1:55:00 AM,0.055,0.047,0.422
4/4/2020 2:00:00 AM,0.050,0.042,0.422
4/4/2020 2:05:00 AM,0.044,0.037,0.422
4/4/2020 2:10:00 AM,0.044,0.037,0.422
4/4/2020 2:15:00 AM,0.048,0.041,0.422
4/4/2020 2:20:00 AM,0.043,0.037,0.422
4/4/2020 2:25:00 AM,0.043,0.037,0.422
4/4/2020 2:30:00 AM,0.054,0.046,0.422
4/4/2020 2:35:00 AM,0.050,0.043,0.422
4/4/2020 2:40:00 AM,0.045,0.038,0.422
4/4/2020 2:45:00 AM,0.057,0.049,0.421
4/4/2020 2:50:00 AM,0.047,0.040,0.422
4/4/2020 2:55:00 AM,0.049,0.042,0.422
4/4/2020 3:00:00 AM,0.053,0.045,0.422
4/4/2020 3:05:00 AM,0.050,0.043,0.421
4/4/2020 3:10:00 AM,0.040,0.034,0.421
4/4/2020 3:15:00 AM,0.043,0.037,0.422
4/4/2020 3:20:00 AM,0.043,0.037,0.421
4/4/2020 3:25:00 AM,0.053,0.045,0.421
4/4/2020 3:30:00 AM,0.045,0.038,0.421
4/4/2020 3:35:00 AM,0.044,0.037,0.421
4/4/2020 3:40:00 AM,0.043,0.037,0.421
4/4/2020 3:45:00 AM,0.061,0.052,0.421
4/4/2020 3:50:00 AM,0.043,0.037,0.421
4/4/2020 3:55:00 AM,0.043,0.037,0.421
4/4/2020 4:00:00 AM,0.048,0.041,0.421
4/4/2020 4:05:00 AM,0.045,0.039,0.421
4/4/2020 4:10:00 AM,0.044,0.037,0.420
4/4/2020 4:15:00 AM,0.040,0.034,0.421
4/4/2020 4:20:00 AM,0.057,0.049,0.421
4/4/2020 4:25:00 AM,0.054,0.046,0.421
4/4/2020 4:30:00 AM,0.039,0.034,0.420
4/4/2020 4:35:00 AM,0.043,0.037,0.421
4/4/2020 4:40:00 AM,0.046,0.040,0.421
4/4/2020 4:45:00 AM,0.057,0.049,0.420
4/4/2020 4:50:00 AM,0.047,0.041,0.421
4/4/2020 4:55:00 AM,0.049,0.042,0.420
4/4/2020 5:00:00 AM,0.042,0.036,0.419
4/4/2020 5:05:00 AM,0.038,0.033,0.420
4/4/2020 5:10:00 AM,0.048,0.041,0.420
4/4/2020 5:15:00 AM,0.066,0.056,0.420
4/4/2020 5:20:00 AM,0.053,0.046,0.419
4/4/2020 5:25:00 AM,0.045,0.039,0.420
4/4/2020 5:30:00 AM,0.049,0.042,0.420
4/4/2020 5:35:00 AM,0.041,0.035,0.419
4/4/2020 5:40:00 AM,0.062,0.053,0.419
4/4/2020 5:45:00 AM,0.049,0.042,0.420
4/4/2020 5:50:00 AM,0.043,0.037,0.420
4/4/2020 5:55:00 AM,0.048,0.042,0.418
4/4/2020 6:00:00 AM,0.065,0.056,0.419
4/4/2020 6:05:00 AM,0.050,0.043,0.420
4/4/2020 6:10:00 AM,0.051,0.044,0.419
4/4/2020 6:15:00 AM,0.057,0.049,0.420
4/4/2020 6:20:00 AM,0.059,0.051,0.418
4/4/2020 6:25:00 AM,0.046,0.040,0.420
4/4/2020 6:30:00 AM,0.073,0.063,0.419
4/4/2020 6:35:00 AM,0.070,0.060,0.419
4/4/2020 6:40:00 AM,0.055,0.047,0.419
4/4/2020 6:45:00 AM,-1.600,-1.375,0.419
4/4/2020 6:50:00 AM,-0.617,-0.531,0.419
4/4/2020 6:55:00 AM,-1.335,-1.154,0.418
4/4/2020 7:00:00 AM,0.060,0.052,0.419
4/4/2020 7:05:00 AM,-0.802,-0.693,0.418
4/4/2020 7:10:00 AM,-0.500,-0.431,0.418
4/4/2020 7:15:00 AM,-0.552,-0.477,0.418
4/4/2020 7:20:00 AM,-0.558,-0.482,0.418
4/4/2020 7:25:00 AM,-0.716,-0.616,0.419
4/4/2020 7:30:00 AM,-0.730,-0.631,0.418
4/4/2020 7:35:00 AM,-0.603,-0.521,0.418
4/4/2020 7:40:00 AM,-0.849,-0.728,0.419
4/4/2020 7:45:00 AM,-1.297,-1.116,0.419
4/4/2020 7:50:00 AM,-1.435,-1.241,0.418
4/4/2020 7:55:00 AM,0.046,0.040,0.419
4/4/2020 8:00:00 AM,0.051,0.044,0.418
4/4/2020 8:05:00 AM,0.038,0.033,0.418
4/4/2020 8:10:00 AM,0.042,0.036,0.419
4/4/2020 8:15:00 AM,0.044,0.037,0.419
4/4/2020 8:20:00 AM,0.037,0.032,0.419
4/4/2020 8:25:00 AM,0.037,0.031,0.420
4/4/2020 8:30:00 AM,0.041,0.035,0.420
4/4/2020 8:35:00 AM,0.048,0.041,0.420
4/4/2020 8:40:00 AM,0.035,0.030,0.420
4/4/2020 8:45:00 AM,0.039,0.034,0.419
4/4/2020 8:50:00 AM,0.044,0.037,0.421
4/4/2020 8:55:00 AM,0.038,0.033,0.420
4/4/2020 9:00:00 AM,0.043,0.037,0.418
4/4/2020 9:05:00 AM,0.038,0.033,0.420
4/4/2020 9:10:00 AM,0.038,0.033,0.420
4/4/2020 9:15:00 AM,0.860,0.735,0.421
4/4/2020 9:20:00 AM,0.367,0.313,0.421
4/4/2020 9:25:00 AM,0.053,0.045,0.422
4/4/2020 9:30:00 AM,0.045,0.038,0.421
4/4/2020 9:35:00 AM,0.034,0.029,0.422
4/4/2020 9:40:00 AM,0.046,0.039,0.422
4/4/2020 9:45:00 AM,0.038,0.033,0.422
4/4/2020 9:50:00 AM,0.297,0.252,0.423
4/4/2020 9:55:00 AM,0.555,0.469,0.424
4/4/2020 10:00:00 AM,0.042,0.035,0.425
4/4/2020 10:05:00 AM,1.805,1.519,0.425
4/4/2020 10:10:00 AM,0.036,0.030,0.425
4/4/2020 10:15:00 AM,0.045,0.037,0.426
4/4/2020 10:20:00 AM,0.047,0.040,0.426
4/4/2020 10:25:00 AM,0.045,0.037,0.426
4/4/2020 10:30:00 AM,0.047,0.039,0.427
4/4/2020 10:35:00 AM,0.047,0.040,0.426
4/4/2020 10:40:00 AM,0.044,0.037,0.427
4/4/2020 10:45:00 AM,0.049,0.041,0.426
4/4/2020 10:50:00 AM,0.045,0.037,0.427
4/4/2020 10:55:00 AM,0.038,0.032,0.427
4/4/2020 11:00:00 AM,0.044,0.037,0.428
4/4/2020 11:05:00 AM,0.053,0.044,0.428
4/4/2020 11:10:00 AM,0.050,0.042,0.428
4/4/2020 11:15:00 AM,0.044,0.037,0.428
4/4/2020 11:20:00 AM,0.051,0.042,0.428
4/4/2020 11:25:00 AM,0.060,0.050,0.429
4/4/2020 11:30:00 AM,0.038,0.031,0.429
4/4/2020 11:35:00 AM,0.054,0.045,0.429
4/4/2020 11:40:00 AM,1.359,1.125,0.429
4/4/2020 11:45:00 AM,0.048,0.040,0.429
4/4/2020 11:50:00 AM,0.053,0.044,0.429
4/4/2020 11:55:00 AM,0.044,0.037,0.429
4/4/2020 12:00:00 PM,0.046,0.038,0.429
4/4/2020 12:05:00 PM,0.059,0.049,0.429
4/4/2020 12:10:00 PM,0.042,0.035,0.429
4/4/2020 12:15:00 PM,0.054,0.044,0.430
4/4/2020 12:20:00 PM,0.074,0.061,0.430
4/4/2020 12:25:00 PM,0.066,0.055,0.429
4/4/2020 12:30:00 PM,0.054,0.044,0.430
4/4/2020 12:35:00 PM,0.043,0.036,0.430
4/4/2020 12:40:00 PM,0.048,0.040,0.430
4/4/2020 12:45:00 PM,0.061,0.050,0.431
4/4/2020 12:50:00 PM,0.050,0.041,0.432
4/4/2020 12:55:00 PM,0.051,0.042,0.432
4/4/2020 1:00:00 PM,0.056,0.046,0.431
4/4/2020 1:05:00 PM,0.059,0.049,0.431
4/4/2020 1:10:00 PM,0.054,0.044,0.431
4/4/2020 1:15:00 PM,0.062,0.051,0.431
4/4/2020 1:20:00 PM,0.054,0.044,0.431
4/4/2020 1:25:00 PM,0.064,0.053,0.431
4/4/2020 1:30:00 PM,0.064,0.053,0.430
4/4/2020 1:35:00 PM,0.052,0.043,0.431
4/4/2020 1:40:00 PM,0.057,0.047,0.431
4/4/2020 1:45:00 PM,0.066,0.054,0.432
4/4/2020 1:50:00 PM,0.059,0.049,0.431
4/4/2020 1:55:00 PM,0.063,0.052,0.431
4/4/2020 2:00:00 PM,0.059,0.049,0.431
4/4/2020 2:05:00 PM,0.046,0.037,0.431
4/4/2020 2:10:00 PM,0.052,0.043,0.431
4/4/2020 2:15:00 PM,0.052,0.043,0.431
4/4/2020 2:20:00 PM,0.053,0.044,0.431
4/4/2020 2:25:00 PM,0.061,0.050,0.431
4/4/2020 2:30:00 PM,0.051,0.042,0.431
4/4/2020 2:35:00 PM,0.051,0.042,0.432
4/4/2020 2:40:00 PM,0.058,0.047,0.432
4/4/2020 2:45:00 PM,0.071,0.058,0.432
4/4/2020 2:50:00 PM,0.053,0.044,0.432
4/4/2020 2:55:00 PM,0.050,0.041,0.432
4/4/2020 3:00:00 PM,0.061,0.050,0.432
4/4/2020 3:05:00 PM,0.060,0.049,0.432
4/4/2020 3:10:00 PM,0.048,0.040,0.432
4/4/2020 3:15:00 PM,0.047,0.039,0.432
4/4/2020 3:20:00 PM,0.048,0.039,0.432
4/4/2020 3:25:00 PM,0.045,0.037,0.432
4/4/2020 3:30:00 PM,0.057,0.047,0.432
4/4/2020 3:35:00 PM,0.055,0.045,0.433
4/4/2020 3:40:00 PM,0.065,0.053,0.432
4/4/2020 3:45:00 PM,0.053,0.044,0.433
4/4/2020 3:50:00 PM,0.057,0.047,0.432
4/4/2020 3:55:00 PM,0.050,0.041,0.432
4/4/2020 4:00:00 PM,0.050,0.041,0.432
4/4/2020 4:05:00 PM,0.047,0.039,0.431
4/4/2020 4:10:00 PM,0.057,0.047,0.431
4/4/2020 4:15:00 PM,0.058,0.048,0.432
4/4/2020 4:20:00 PM,0.056,0.046,0.432
4/4/2020 4:25:00 PM,0.054,0.044,0.432
4/4/2020 4:30:00 PM,0.049,0.041,0.432
4/4/2020 4:35:00 PM,0.068,0.056,0.432
4/4/2020 4:40:00 PM,0.063,0.052,0.432
4/4/2020 4:45:00 PM,0.053,0.044,0.431
4/4/2020 4:50:00 PM,0.059,0.049,0.431
4/4/2020 4:55:00 PM,0.047,0.039,0.431
4/4/2020 5:00:00 PM,0.057,0.047,0.431
4/4/2020 5:05:00 PM,0.048,0.040,0.431
4/4/2020 5:10:00 PM,0.059,0.049,0.431
4/4/2020 5:15:00 PM,0.053,0.044,0.430
4/4/2020 5:20:00 PM,0.044,0.036,0.430
4/4/2020 5:25:00 PM,0.055,0.045,0.430
4/4/2020 5:30:00 PM,0.053,0.044,0.429
4/4/2020 5:35:00 PM,0.052,0.043,0.430
4/4/2020 5:40:00 PM,0.056,0.047,0.430
4/4/2020 5:45:00 PM,0.054,0.044,0.430
4/4/2020 5:50:00 PM,0.044,0.037,0.429
4/4/2020 5:55:00 PM,0.049,0.041,0.429
4/4/2020 6:00:00 PM,0.053,0.044,0.429
4/4/2020 6:05:00 PM,0.046,0.038,0.429
4/4/2020 6:10:00 PM,0.061,0.051,0.429
4/4/2020 6:15:00 PM,0.042,0.035,0.428
4/4/2020 6:20:00 PM,0.053,0.044,0.429
4/4/2020 6:25:00 PM,0.064,0.053,0.429
4/4/2020 6:30:00 PM,0.050,0.042,0.429
4/4/2020 6:35:00 PM,0.049,0.041,0.428
4/4/2020 6:40:00 PM,0.061,0.051,0.428
4/4/2020 6:45:00 PM,0.050,0.042,0.428
4/4/2020 6:50:00 PM,0.051,0.043,0.428
4/4/2020 6:55:00 PM,0.054,0.045,0.427
4/4/2020 7:00:00 PM,0.044,0.037,0.428
4/4/2020 7:05:00 PM,0.059,0.049,0.428
4/4/2020 7:10:00 PM,0.054,0.045,0.428
4/4/2020 7:15:00 PM,0.055,0.046,0.427
4/4/2020 7:20:00 PM,0.046,0.038,0.428
4/4/2020 7:25:00 PM,0.055,0.046,0.427
4/4/2020 7:30:00 PM,0.058,0.049,0.427
4/4/2020 7:35:00 PM,0.052,0.044,0.427
4/4/2020 7:40:00 PM,0.048,0.040,0.427
4/4/2020 7:45:00 PM,0.049,0.041,0.427
4/4/2020 7:50:00 PM,0.051,0.043,0.427
4/4/2020 7:55:00 PM,0.037,0.030,0.428
4/4/2020 8:00:00 PM,0.040,0.034,0.428
4/4/2020 8:05:00 PM,0.044,0.037,0.427
4/4/2020 8:10:00 PM,0.053,0.044,0.427
4/4/2020 8:15:00 PM,-1.303,-1.085,0.427
4/4/2020 8:20:00 PM,0.962,0.802,0.427
4/4/2020 8:25:00 PM,0.055,0.046,0.427
4/4/2020 8:30:00 PM,0.041,0.034,0.427
4/4/2020 8:35:00 PM,-1.652,-1.375,0.427
4/4/2020 8:40:00 PM,0.051,0.043,0.427
4/4/2020 8:45:00 PM,-0.483,-0.401,0.428
4/4/2020 8:50:00 PM,0.042,0.035,0.428
4/4/2020 8:55:00 PM,1.276,1.062,0.428
4/4/2020 9:00:00 PM,0.994,0.827,0.427
4/4/2020 9:05:00 PM,0.050,0.042,0.426
4/4/2020 9:10:00 PM,0.048,0.040,0.427
4/4/2020 9:15:00 PM,0.790,0.658,0.427
4/4/2020 9:20:00 PM,0.050,0.042,0.426
4/4/2020 9:25:00 PM,0.046,0.039,0.424
4/4/2020 9:30:00 PM,0.049,0.041,0.426
4/4/2020 9:35:00 PM,0.316,0.265,0.426
4/4/2020 9:40:00 PM,1.065,0.894,0.425
4/4/2020 9:45:00 PM,0.053,0.045,0.424
4/4/2020 9:50:00 PM,0.816,0.687,0.425
4/4/2020 9:55:00 PM,0.691,0.581,0.425
4/4/2020 10:00:00 PM,1.037,0.868,0.426
4/4/2020 10:05:00 PM,0.057,0.048,0.424
4/4/2020 10:10:00 PM,0.053,0.044,0.427
4/4/2020 10:15:00 PM,1.961,1.650,0.425
4/4/2020 10:20:00 PM,0.056,0.047,0.425
4/4/2020 10:25:00 PM,0.061,0.051,0.425
4/4/2020 10:30:00 PM,0.071,0.060,0.424
4/4/2020 10:35:00 PM,0.043,0.037,0.425
4/4/2020 10:40:00 PM,-0.769,-0.647,0.425
4/4/2020 10:45:00 PM,0.049,0.041,0.423
4/4/2020 10:50:00 PM,0.046,0.039,0.425
4/4/2020 10:55:00 PM,1.042,0.881,0.423
4/4/2020 11:00:00 PM,0.054,0.045,0.425
4/4/2020 11:05:00 PM,0.057,0.048,0.423
4/4/2020 11:10:00 PM,0.050,0.042,0.423
4/4/2020 11:15:00 PM,0.045,0.038,0.423
4/4/2020 11:20:00 PM,0.053,0.045,0.426
4/4/2020 11:25:00 PM,0.050,0.042,0.426
4/4/2020 11:30:00 PM,0.060,0.050,0.424
4/4/2020 11:35:00 PM,0.046,0.039,0.423
4/4/2020 11:40:00 PM,0.063,0.053,0.424
4/4/2020 11:45:00 PM,0.067,0.057,0.423
4/4/2020 11:50:00 PM,0.061,0.052,0.424
4/4/2020 11:55:00 PM,0.012,0.010,0.425
4/5/2020 12:00:00 AM,0.071,0.060,0.423
4/5/2020 12:05:00 AM,0.054,0.046,0.423
4/5/2020 12:10:00 AM,0.049,0.042,0.422
4/5/2020 12:15:00 AM,0.057,0.049,0.422
4/5/2020 12:20:00 AM,0.055,0.047,0.424
4/5/2020 12:25:00 AM,0.063,0.053,0.424
4/5/2020 12:30:00 AM,0.065,0.055,0.423
4/5/2020 12:35:00 AM,0.056,0.047,0.423
4/5/2020 12:40:00 AM,0.060,0.051,0.423
4/5/2020 12:45:00 AM,0.058,0.050,0.422
